ISBN,bookname,authors,publisher,total_loans,best_rank,class_no,category
9791171715503 ,죽은 왕녀를 위한 파반느 =박민규 장편소설 /Pavane pour une infante défunte ,지은이: 박민규,위즈덤하우스,3035,611,813.7,문학
9791158513269 ,잘 벌고 잘 쓰고 잘 살고 싶어서 돈 공부를 시작했다 ,지은이: 래빗해빛 ;일러스트: 김라미,토네이도미디어그룹,3020,619,327.04,비문학
9791199491755 ,한번 시작하면 잠들 수 없는 세계사 :문명의 탄생부터 국제 정세까지 거침없이 내달린다 ,김도형 지음,빅피시,3018,620,909,비문학
9791194616054 ,(설민석의) 그리스 로마 신화 대모험,"글: 설민석,스튜디오 담",Dankkum i(단꿈아이),3015,622,219,비문학
9791193031544 ,설민석의 삼국지 대모험,원작: 나관중 ;만화: 스튜디오 담,Dankkum i(단꿈아이),2999,633,823.5,문학
9791193031957 ,(설민석의) 우리 고전 대모험,"글: 설민석,그림: 강신영",Dankkum i(단꿈아이),2996,636,813.5,문학
9791173111402 ,(처음 읽는) 삼국지,원작: 나관중 ;그림: 한현동,미래엔,2989,641,823.5,문학
9791193031551 ,설민석의 삼국지 대모험,원작: 나관중 ;만화: 스튜디오 담,Dankkum i(단꿈아이),2986,643,823.5,문학
9791171712465 ,소맥거핀의 인체 친구들,소맥거핀 원작 ;김기수 그림,위즈덤하우스,2980,644,511,비문학
9791193941577 ,뇌는 어떻게 나를 조종하는가 :과몰입하는 좌뇌 침묵하는 우뇌 ,크리스 나이바우어 지음 ;김윤종 옮김,클랩북스,2961,652,511.1813,비문학
9791173477683 ,슈뻘맨의 숨은 생물 찾기 :관찰하며 배우는 생물 지식,원작: 슈뻘맨 ;그림: 류수형,미래엔,2947,657,472,비문학
9791171178704 ,빨간내복야코 어린이 상식 :이거 모르면 지구인 아님,원작: 빨간내복야코 ;그림: 도니패밀리,아울북,2932,664,031,비문학
9791173573798 ,빨간내복야코 어린이 상식 :이거 모르면 지구인 아님,원작: 빨간내복야코 ;그림: 도니패밀리,아울북,2931,665,031,비문학
9791167391391 ,신기한 맛 도깨비 식당,"김용세,센개 그림",꿈터,2931,665,813.7,문학
9791171174829 ,물리박사 김상욱의 수상한 연구실 :어린이를 위한 세상의 모든 과학,글: 김하연 ;그림: 정순규,아울북(북이십일 아울북),2929,669,420,비문학
9791193235607 ,강하고 아름다운 할머니가 되고 싶어 :김슬기 장편소설 ,지은이: 김슬기 ;일러스트: 유니키스트,클레이하우스,2922,671,813.7,문학
9791162544259 ,마침내 특이점이 시작된다 :인류가 AI와 결합하는 순간 ,레이 커즈와일 지음 ;이충호 옮김,비즈니스북스,2918,672,331.5412,비문학
9791171714360 ,비스킷,글: 김선미,위즈덤하우스,2917,674,813.7,문학
9788949136516 ,더위 타는 감자 할멈 ,홍주연 글·그림,비룡소,2916,675,813.7,문학
9791173575013 ,영수와 0수,김영탁 (지은이),arte(아르테),2909,683,None,비문학
9791130674629 ,필연적 혼자의 시대 =The inevitable loneliness ,김수영 지음,다산북스,2904,686,332.277,비문학
9791173572128 ,Go go 카카오프렌즈 :세계 역사 문화 체험 학습만화,글: 김미영 ;정보글: 최은하,아울북(북이십일 아울북),2897,689,980.2,비문학
9791193904565 ,일곱 번째는 내가 아니다 :폴 클리브 장편소설 ,지은이: 폴 클리브 ;옮긴이: 백지선,서삼독,2891,691,843.6,문학
9788931011623 ,사랑의 기술 ,에리히 프롬 지음 ;황문수 옮김,문예출판사,2882,696,181.71,비문학
9791193031575 ,설민석의 삼국지 대모험,원작: 나관중 ;만화: 스튜디오 담,Dankkum i(단꿈아이),2882,696,823.5,문학
9791168091276 ,변호사 어벤저스 :어린이 법학 동화,글: 고희정 ;그림: 최미란,가나문화콘텐츠,2879,701,360,비문학
9791175485334 ,흔한남매 이상한 나라의 고전 읽기,최재훈 글 ;정주연 그림,미래엔,2874,703,813.5,문학
9791170400011 ,잊기 좋은 이름 :김애란 산문 ,지은이: 김애란,열림원,2869,707,814.7,문학
9791141612306 ,컵라면은 절대로 불어선 안 돼 ,김지완 글 ;김지형 그림,문학동네,2867,708,813.7,문학
9791194725206 ,조용한 회복 - 삶의 균열 앞에서 나를 돌보는 연습,박재연 (지은이),한빛라이프,2865,709,None,비문학
9791193031445 ,(설민석의) 우리 고전 대모험,"글: 설민석,그림: 강신영",Dankkum i(단꿈아이),2858,711,813.5,문학
9791173574016 ,그리스 로마 신화,"글: 김민희,정보 글: 강대진",아울북(북이십일 아울북),2852,715,219,비문학
9791193031964 ,(설민석의) 우리 고전 대모험,"글: 설민석,그림: 강신영",Dankkum i(단꿈아이),2847,719,813.5,문학
9791193031902 ,설민석의 세계사 대모험,"글: 설민석,그림: 박성일",단꿈아이,2844,720,909,비문학
9791167031754 ,신상문구점,김선영 (지은이),특별한서재,2842,722,None,비문학
9791167901354 ,랑과 나의 사막 :천선란 소설 ,지은이: 천선란,H(현대문학),2831,732,813.7,문학
9791171713684 ,소맥거핀의 인체 친구들,소맥거핀 원작 ;김기수 그림,위즈덤하우스,2827,737,511,비문학
9791175230088 ,"실패를 통과하는 일 - 비전, 사람, 돈을 둘러싼 어느 창업자의 기록",박소령 (지은이),북스톤,2825,738,None,비문학
9791170613237 ,인간 표본 ,지은이: 미나토 가나에 ;옮긴이: 김선영,교보문고,2824,739,833.6,문학
9788936429515 ,따끈따끈 붕어빵 대결 :김원훈 그림책 ,지은이: 김원훈,창비,2815,748,813.7,문학
9788925556789 ,마션 :어느 괴짜 과학자의 화성판 어드벤처 생존기 ,지은이: 앤디 위어 ;옮긴이: 박아람,RHK(알에이치코리아),2813,749,843.6,문학
9791170964469 ,더 코워커 :프리다 맥파든 장편소설 ,지은이: 프리다 맥파든 ;옮긴이: 최주원,해피북스투유,2800,757,843.6,문학
9791169851763 ,텐배거 포트폴리오 :김학주가 짚어주는 시장의 미래를 바꿀 주식 top 50 ,김학주 지음,Page2(페이지2북스),2799,758,327.856,비문학
9791173573903 ,Go go 카카오프렌즈 :세계 역사 문화 체험 학습만화,글: 김미영 ;정보글: 최은하,아울북(북이십일 아울북),2799,758,980.2,비문학
9791193031919 ,설민석의 세계사 대모험,"글: 설민석,그림: 박성일",단꿈아이,2799,758,909,비문학
9791158365479 ,오늘이 내일을 데려올 거야 - 2025 뉴베리 대상 수상작,"에린 엔트라다 켈리 (지은이), 고정아 (옮긴이)",책읽는곰,2799,758,None,비문학
9791171712946 ,소맥거핀의 인체 친구들,소맥거핀 원작 ;김기수 그림,위즈덤하우스,2797,763,511,비문학
9791168091559 ,의사 어벤저스 :어린이 의학 동화,글: 고희정 ;그림: 조승연,가나문화콘텐츠,2797,763,510,비문학
9791173320385 ,놓지 마 맞춤법,"신태훈,나승훈 글·그림",김영사,2794,767,711,비문학
9791173113581 ,(처음 읽는) 삼국지,원작: 나관중 ;그림: 한현동,미래엔,2783,776,823.5,문학
9791168091290 ,변호사 어벤저스 :어린이 법학 동화,글: 고희정 ;그림: 최미란,가나문화콘텐츠,2775,782,360,비문학
9788934911289 ,슈뻘맨의 슈퍼 상식 월드컵,원작: 슈뻘맨 ;그림: 이혜림,김영사,2773,784,031,비문학
9788932925356 ,키메라의 땅 :베르나르 베르베르 장편소설 ,지은이: 베르나르 베르베르 ;옮긴이: 김희진,열린책들,2768,787,863,문학
9791173479953 ,슈뻘맨의 숨은 국어 찾기 :슈뻘맨과 함께 국어 완전 정복!,슈뻘맨 원작 ;류수형 그림,미래엔,2753,797,710,비문학
9791193394755 ,(초보자를 단숨에 고수로 만드는) 주식투자 핵심 수업 :슈퍼개미 이세무사 따라 텐베거 잡기 ,이정윤 지음,이레미디어,2753,797,327.856,비문학
9791167375735 ,외계인 자서전 :마리-헐린 버티노 장편소설 ,지은이: 마리-헐린 버티노 ;옮긴이: 김지원,은행나무,2750,801,843.6,문학
9791193031810 ,설민석의 세계사 대모험,"글: 설민석,그림: 박성일",단꿈아이,2747,803,909,비문학
9791187481720 ,존리의 부자되기 습관 :대한민국 경제독립 액션 플랜 ,존리 지음,지식노마드,2747,803,327.04,비문학
9791194634737 ,캔들차트 하나로 끝내는 추세추종 투자 :주식 매수 매도 타이밍을 읽는 눈 ,성승현 지음,포르체,2747,803,327.856,비문학
9788949162652 ,장돌이네 떡집 ,김리리 글 ;김이랑 그림,비룡소,2743,809,813.7,문학
9791193487242 ,미스터리 보건실 냥쌤,주미 글 ;김이주 그림,Dolphin Books(돌핀북),2742,810,813.7,문학
9791194616276 ,(설민석의) 그리스 로마 신화 대모험,"글: 설민석,스튜디오 담",Dankkum i(단꿈아이),2738,815,219,비문학
9791171174812 ,물리박사 김상욱의 수상한 연구실 :어린이를 위한 세상의 모든 과학,글: 김하연 ;그림: 정순규,아울북(북이십일 아울북),2724,821,420,비문학
9788965967576 ,도파민 가족 :각자의 알고리즘에 갇힌 가족을 다시 연결하는 법 ,이은경 지음,흐름출판,2704,835,189.24,비문학
9791192504438 ,빨간내복야코,원작: 빨간내복야코 ;글·그림: 서후,샌드박스네트워크,2703,836,810,문학
9791130671666 ,평범하지만 부자가 되고 싶어 - 극현실주의 부자 수업,"김종봉, 제갈현열 (지은이)",다산북스,2700,838,None,비문학
9791193937822 ,월요일 수요일 토요일 :페트라 펠리니 소설 ,지은이: 페트라 펠리니 ;옮긴이: 전은경,책읽어주는남자,2698,840,853,문학
9791199555112 ,일본광고 카피도감 :모든 마음은 카피할 수 있다 ,지은이: 오하림,서교책방,2697,841,325.751,비문학
9791173575129 ,비밀요원 레너드,글: 박설연 ;그림: 김덕영,아울북(북이십일 아울북),2692,845,813.7,문학
9791193869338 ,비트코인 없는 미래는 없다 :세계 최초 화폐철학과의 비밀노트 ,"오태민,김유정 지음",거인의 정원,2689,848,327.2,비문학
9791193487259 ,채사장의 지대넓얕 14 : 예술의 역사 - 지적 대화를 위한 넓고 얕은 지식,"채사장, 마케마케 (지은이), 정용환 (그림)",돌핀북,2678,857,None,비문학
9791169084819 ,J가 죽었대 :리안 장 장편소설 ,지은이: 리안 장 ;옮긴이: 김영옥,KT 밀리의 서재,2675,860,843.6,문학
9791171713769 ,오백 년째 열다섯 :김혜정 장편소설,글: 김혜정 ;일러스트: 조현아,위즈덤하우스,2670,865,813.7,문학
9791168343085 ,변비 탐정 실룩,글쓴이: 이나영 ;그린이: 박소연,인플루엔셜,2666,866,813.7,문학
9791171714339 ,소맥거핀의 인체 친구들 4 - 충치에 당첨되셨습니다!,"서후 (글), 소맥거핀 (원작), 김기수 (그림), 박상민, 샌드박스네트워크 (감수)",위즈덤하우스,2659,868,None,비문학
9791155818749 ,달러 이후의 질서 :트럼프 경제 패권의 미래 ,케네스 로고프 지음 ;노승영 옮김,윌북,2651,876,327.2,비문학
9788936429508 ,토끼전 대 호랑전 :정현진 그림책 ,글·그림: 정현진,창비,2649,880,813.7,문학
9791141602635 ,어른의 미래 :편혜영 짧은소설 ,지은이: 편혜영,문학동네,2649,880,813.7,문학
9788986621136 ,강아지똥 ,글: 권정생 ;그림: 정승각,길벗어린이,2648,883,813.6,문학
9791158365462 ,조물조물 우동냥 :반죽에서 나왔다냥! ,스케랏코 동화 ;채다인 옮김,책읽는곰,2648,883,833.6,문학
9791198758354 ,주식 투자의 뿌리 :두 번의 깡통을 차고 500억을 모으기까지 ,박두환 지음,애덤스미스,2648,883,327.856,비문학
9788934942467 ,"총, 균, 쇠 :인간 사회의 운명을 바꾼 힘 ",지은이: 재레드 다이아몬드 ;옮긴이: 강주헌,김영사,2643,890,389,비문학
9791194616375 ,(설민석의) 그리스 로마 신화 대모험,"글: 설민석,스튜디오 담",Dankkum i(단꿈아이),2643,890,219,비문학
9791173320989 ,슈뻘맨의 슈퍼 상식 월드컵,원작: 슈뻘맨 ;그림: 이혜림,김영사,2640,894,031,비문학
9791130673189 ,낭만 강아지 봉봉,홍민정 글 ;김무연 그림,다산북스,2634,900,813.7,문학
9791192504742 ,백앤아 :교양이 층층 쌓이는 점프 맵,원작: 백앤아 ;그림: 돌만,샌드박스네트워크,2634,900,031,비문학
9791171179954 ,Go go 카카오프렌즈 :세계 역사 문화 체험 학습만화,글: 김미영 ;정보글: 최은하,아울북(북이십일 아울북),2632,905,980.2,비문학
9791167376220 ,인터메초 :샐리 루니 장편소설 ,지은이: 샐리 루니 ;옮긴이: 허진,은행나무,2630,908,843.6,문학
9791168343146 ,진실한 동물도감 ,글쓴이: 최형선 ;그린이: 차야다,인플루엔셜,2630,908,491,비문학
9791168091283 ,변호사 어벤저스 :어린이 법학 동화,글: 고희정 ;그림: 최미란,가나문화콘텐츠,2628,912,360,비문학
9791169813341 ,행운이 구르는 속도 :김성운 창작동화 ,지은이: 김성운 ;그린이: 김성라,사계절(사계절출판사),2622,919,813.7,문학
9791175483521 ,슈뻘맨의 숨은 과학 찾기 :엉뚱 도전 속에 숨은 과학 상식,슈뻘맨 원작 ;류수형 그림,미래엔,2610,924,400,비문학
9791191061987 ,인어 사냥 =차인표 장편소설 /Hunting mermaids ,지은이: 차인표,해결책,2609,926,813.7,문학
9788965467519 ,생일엔 마라탕,글: 류미정 ;그림: 손수정,밝은미래,2608,927,813.7,문학
9791199383012 ,프로이트의 감정수업 :보이지 않는 무의식의 세계와 마주하기 ,강이안 지음,라이프해킹,2607,928,185.5,비문학
9791158733452 ,호랭 할매 떡국 ,글·그림: 벼레,제제의숲,2593,938,813.7,문학
9791172882167 ,타키포오 얼렁뚱땅 상식스쿨,원작: 캐릭온TV ;그림: 조수현,대원씨아이,2591,940,031,비문학
9791199398122 ,시간 고양이,박미연 글 ;이소연 그림,이지북,2584,947,813.7,문학
9788936443412 ,4×4의 세계 :조우리 장편동화 ,지은이: 조우리 ;그린이: 노인경,창비,2582,948,813.7,문학
9791142303814 ,타키포오 얼렁뚱땅 상식스쿨,원작: 캐릭온TV ;그림: 조수현,대원씨아이,2581,950,031,비문학
9788964965474 ,오싹오싹 친구들! 끔찍한 샐러드 ,글: 에런 레이놀즈 ;옮김: 홍연미,토토북,2580,951,843,문학
9788937460470 ,호밀밭의 파수꾼,제롬 데이비드 샐린저 지음;공경희 옮김,민음사,2578,952,843,문학
9791158365226 ,"네 꿈을 응원해, 권투 장갑! :유설화 그림책 ",유설화,책읽는곰,2571,958,813.7,문학
9788973814725 ,멋진 신세계 ,올더스 헉슬리 지음 ;안정효 옮김,태일소담,2569,961,843.5,문학
9788965467250 ,생일엔 마라탕,글: 류미정 ;그림: 손수정,밝은미래,2569,961,813.7,문학
9791130657950 ,별이 빛나는 고양이 마을 2 : 아기 고양이를 부탁해!,"히요 (지은이), 고양이와 스프 (원작), 루체 (그림)",다산어린이,2567,965,None,비문학
9788982735745 ,눈물을 마시는 새,이영도 지음,황금가지,2566,967,813.6,문학
9791168342491 ,불꽃 수영 대회 ,신현경 글 ;노예지 그림,인플루엔셜,2565,969,813.7,문학
9791141609696 ,첫번째 거짓말이 중요하다 :애슐리 엘스턴 장편소설 ,지은이: 애슐리 엘스턴 ;옮긴이: 엄일녀,문학동네,2564,971,843.6,문학
9791171174805 ,물리박사 김상욱의 수상한 연구실 :어린이를 위한 세상의 모든 과학,글: 김하연 ;그림: 정순규,아울북(북이십일 아울북),2561,975,420,비문학
9791171178155 ,멍멍말 통역사 김야옹 ,글: 강효미 ;그림: 윤태규,아울북(북이십일 아울북),2561,975,813.7,문학
9791142316661 ,타키포오 얼렁뚱땅 상식스쿨,원작: 캐릭온TV ;그림: 조수현,대원씨아이,2560,978,031,비문학
9791142315534 ,"나태주의 풀꽃 인생수업 :시가 인생이고, 인생은 한 편의 시다 ",나태주 지음,대원씨아이,2553,985,810.4,문학
9788936414085 ,나는 3학년 2반 7번 애벌레 :김원아 동화 ,지은이: 김원아 ;그린이: 이주희,창비,2548,990,813.7,문학
